onset	duration	sample	value
205.7578125000	n/a	105348	RHS
206.0097656250	n/a	105477	LTO
206.2363281250	n/a	105593	TRIG
206.4394531250	n/a	105697	LHS
206.7187500000	n/a	105840	RTO
207.1523437500	n/a	106062	RHS
207.4042968750	n/a	106191	LTO
207.8613281250	n/a	106425	LHS
208.1191406250	n/a	106557	RTO
208.2343750000	n/a	106616	TRIG
208.5878906250	n/a	106797	RHS
208.8183593750	n/a	106915	LTO
209.2949218750	n/a	107159	LHS
209.5800781250	n/a	107305	RTO
210.0410156250	n/a	107541	RHS
210.2363281250	n/a	107641	TRIG
210.2968750000	n/a	107672	LTO
210.7246093750	n/a	107891	LHS
210.9941406250	n/a	108029	RTO
211.4394531250	n/a	108257	RHS
211.6914062500	n/a	108386	LTO
212.1445312500	n/a	108618	LHS
212.2363281250	n/a	108665	TRIG
212.4335937500	n/a	108766	RTO
212.8320312500	n/a	108970	RHS
213.0800781250	n/a	109097	LTO
213.6074218750	n/a	109367	LHS
213.9082031250	n/a	109521	RTO
214.2363281250	n/a	109689	TRIG
214.3261718750	n/a	109735	RHS
214.5917968750	n/a	109871	LTO
215.0585937500	n/a	110110	LHS
215.3613281250	n/a	110265	RTO
215.8183593750	n/a	110499	RHS
216.0566406250	n/a	110621	LTO
216.2363281250	n/a	110713	TRIG
216.5546875000	n/a	110876	LHS
216.8222656250	n/a	111013	RTO
217.3730468750	n/a	111295	RHS
217.5820312500	n/a	111402	LTO
218.0996093750	n/a	111667	LHS
218.2363281250	n/a	111737	TRIG
218.3574218750	n/a	111799	RTO
218.9257812500	n/a	112090	RHS
219.1738281250	n/a	112217	LTO
219.6484375000	n/a	112460	LHS
219.9843750000	n/a	112632	RTO
220.2363281250	n/a	112761	TRIG
220.4082031250	n/a	112849	RHS
220.6933593750	n/a	112995	LTO
221.2128906250	n/a	113261	LHS
221.4941406250	n/a	113405	RTO
222.0605468750	n/a	113695	RHS
222.2363281250	n/a	113785	TRIG
222.3242187500	n/a	113830	LTO
222.7753906250	n/a	114061	LHS
223.0507812500	n/a	114202	RTO
223.5234375000	n/a	114444	RHS
223.7910156250	n/a	114581	LTO
224.2343750000	n/a	114808	TRIG
224.3066406250	n/a	114845	LHS
224.5703125000	n/a	114980	RTO
225.1093750000	n/a	115256	RHS
225.4121093750	n/a	115411	LTO
225.8984375000	n/a	115660	LHS
226.1640625000	n/a	115796	RTO
226.2343750000	n/a	115832	TRIG
226.6523437500	n/a	116046	RHS
226.9492187500	n/a	116198	LTO
227.4531250000	n/a	116456	LHS
227.7187500000	n/a	116592	RTO
228.2285156250	n/a	116853	RHS
228.2343750000	n/a	116856	TRIG
228.4960937500	n/a	116990	LTO
228.9921875000	n/a	117244	LHS
229.2617187500	n/a	117382	RTO
229.7460937500	n/a	117630	RHS
230.0039062500	n/a	117762	LTO
230.2343750000	n/a	117880	TRIG
230.4648437500	n/a	117998	LHS
230.7363281250	n/a	118137	RTO
231.2226562500	n/a	118386	RHS
231.4609375000	n/a	118508	LTO
231.9023437500	n/a	118734	LHS
232.1699218750	n/a	118871	RTO
232.2343750000	n/a	118904	TRIG
232.6152343750	n/a	119099	RHS
232.8925781250	n/a	119241	LTO
233.3867187500	n/a	119494	LHS
233.6992187500	n/a	119654	RTO
234.0898437500	n/a	119854	RHS
234.2343750000	n/a	119928	TRIG
234.3378906250	n/a	119981	LTO
234.7714843750	n/a	120203	LHS
235.0605468750	n/a	120351	RTO
235.4589843750	n/a	120555	RHS
235.6816406250	n/a	120669	LTO
236.1328125000	n/a	120900	LHS
236.2343750000	n/a	120952	TRIG
236.4140625000	n/a	121044	RTO
236.8242187500	n/a	121254	RHS
237.0703125000	n/a	121380	LTO
237.5136718750	n/a	121607	LHS
237.7988281250	n/a	121753	RTO
238.2226562500	n/a	121970	RHS
238.2343750000	n/a	121976	TRIG
238.4843750000	n/a	122104	LTO
238.9218750000	n/a	122328	LHS
239.1894531250	n/a	122465	RTO
239.6386718750	n/a	122695	RHS
239.9023437500	n/a	122830	LTO
240.2343750000	n/a	123000	TRIG
240.3203125000	n/a	123044	LHS
240.5839843750	n/a	123179	RTO
240.9589843750	n/a	123371	RHS
